make[1]: se entra en el directorio '/home/gustavo/src/papers/2024/energy/c++'
#program;length;compiler;opt;energy(J);time(s);run
cvector;128;clang++;-O3;2,76;0,058781011;1720728255845
cvector;128;clang++;-O3;2,69;0,058850161;1720728255917
cvector;128;clang++;-O3;2,75;0,058863224;1720728255988
cvector;128;clang++;-O3;2,64;0,058812210;1720728256058
cvector;1024;clang++;-O3;17,68;0,447488915;1720728257815
cvector;1024;clang++;-O3;17,69;0,447974504;1720728258275
cvector;1024;clang++;-O3;17,67;0,447941702;1720728258737
cvector;1024;clang++;-O3;17,19;0,444871127;1720728259195
cvector;1024;clang++;-O3;17,72;0,447381374;1720728259656
cvector;1024;clang++;-O3;17,76;0,448172674;1720728260116
cvector;1024;clang++;-O3;17,29;0,444459086;1720728260573
cvector;1024;clang++;-O3;17,29;0,444622401;1720728261030
cvector;1024;clang++;-O3;17,80;0,448313398;1720728261491
cvector;1024;clang++;-O3;17,77;0,447685533;1720728261952
cvector;1024;clang++;-O3;17,72;0,447615973;1720728262412
cvector;1024;clang++;-O3;17,21;0,445162963;1720728262870
cvector;1024;clang++;-O3;17,75;0,447634557;1720728263331
cvector;1024;clang++;-O3;17,92;0,447629227;1720728263791
cvector;1024;clang++;-O3;17,67;0,447461975;1720728264251
cvector;8192;clang++;-O3;136,52;3,532550865;1720728269094
cvector;8192;clang++;-O3;138,55;3,529621765;1720728272640
cvector;8192;clang++;-O3;136,88;3,529705832;1720728276183
cvector;8192;clang++;-O3;138,30;3,530949829;1720728279728
cvector;8192;clang++;-O3;143,05;3,554370981;1720728283295
cvector;8192;clang++;-O3;142,45;3,553387201;1720728286861
cvector;8192;clang++;-O3;136,79;3,534410364;1720728290409
cvector;8192;clang++;-O3;137,39;3,534786528;1720728293958
cvector;8192;clang++;-O3;137,18;3,534334913;1720728297508
cvector;8192;clang++;-O3;136,52;3,531712857;1720728301053
cvector;8192;clang++;-O3;136,09;3,534841892;1720728304602
cvector;8192;clang++;-O3;136,89;3,544230328;1720728308159
cvector;8192;clang++;-O3;140,66;3,549123593;1720728311722
cvector;8192;clang++;-O3;143,55;3,546868815;1720728315283
cvector;8192;clang++;-O3;147,21;3,538780872;1720728318834
dbitset;128;clang++;-O3;15,74;0,368562051;1720728320510
dbitset;128;clang++;-O3;15,92;0,369083005;1720728320893
dbitset;128;clang++;-O3;15,97;0,370069270;1720728321277
dbitset;128;clang++;-O3;16,00;0,365855977;1720728321657
