engine;pkg;cpu;sleep;diff
mt19937_64;0.93;0.207717101;0.80;.13
mt19937_64;0.99;0.208131810;0.79;.20
mt19937_64;1.03;0.205045496;0.78;.25
mt11213b;0.80;0.182367343;0.70;.10
mt11213b;0.88;0.182361212;0.72;.16
mt11213b;0.75;0.182650575;0.70;.05
mt11213b;0.73;0.182730385;0.67;.06
mt11213b;0.77;0.182384876;0.70;.07
mt11213b;0.89;0.182108407;0.70;.19
mt11213b;0.86;0.182600821;0.70;.16
mt11213b;0.78;0.182503268;0.70;.08
mt11213b;0.89;0.182207974;0.70;.19
mt11213b;0.81;0.182194358;0.69;.12
mt11213b;0.85;0.182532223;0.71;.14
mt11213b;0.71;0.182641758;0.70;.01
mt11213b;0.87;0.182367363;0.69;.18
mt11213b;0.88;0.182486256;0.70;.18
mt11213b;0.89;0.182607744;0.71;.18
mt11213b;0.89;0.182480465;0.69;.20
mt11213b;0.87;0.182536430;0.70;.17
mt11213b;0.69;0.182340372;0.68;.01
mt11213b;0.72;0.182497838;0.69;.03
mt11213b;0.88;0.182464966;0.71;.17
mt11213b;0.81;0.182974743;0.72;.09
mt11213b;0.84;0.182498228;0.66;.18
mt11213b;0.88;0.182462200;0.69;.19
mt11213b;0.76;0.181637553;0.70;.06
mt11213b;0.84;0.182821015;0.70;.14
mt11213b;0.84;0.182502126;0.69;.15
mt11213b;0.81;0.182264440;0.71;.10
mt11213b;0.84;0.182601913;0.70;.14
mt11213b;0.83;0.182308032;0.69;.14
mt11213b;0.78;0.182359168;0.66;.12
mt11213b;0.86;0.182499601;0.70;.16
mt11213b;0.82;0.182234303;0.70;.12
mt11213b;0.79;0.182393182;0.70;.09
mt11213b;0.88;0.182623985;0.70;.18
mt11213b;0.87;0.182366060;0.70;.17
mt11213b;0.79;0.182425492;0.70;.09
mt11213b;0.79;0.183038614;0.71;.08
mt11213b;0.87;0.181881080;0.69;.18
mt11213b;0.82;0.182527063;0.70;.12
mt11213b;0.77;0.182868003;0.69;.08
mt11213b;0.84;0.182457652;0.70;.14
mt11213b;0.79;0.182378514;0.72;.07
mt11213b;0.88;0.182064785;0.69;.19
mt11213b;0.88;0.182103047;0.69;.19
mt11213b;0.84;0.182728481;0.69;.15
mt11213b;0.84;0.182789776;0.70;.14
mt11213b;0.87;0.182414391;0.70;.17
mt11213b;0.86;0.182356192;0.70;.16
mt11213b;0.86;0.182589721;0.71;.15
mt11213b;0.82;0.182475426;0.70;.12
