engine;pkg;cpu;sleep
rand;10.75;0.332545574;7.16
rand;11.02;0.328633425;7.03
rand;11.22;0.332399249;7.08
rand;10.90;0.318513003;6.73
rand;10.82;0.332984296;6.67
rand;11.20;0.331668239;7.19
rand;10.71;0.326100429;6.55
ranlux24_base;5.63;0.171668780;3.88
ranlux24_base;6.17;0.172445405;3.97
ranlux24_base;5.80;0.170607683;3.92
ranlux24_base;5.55;0.170535568;3.99
ranlux24_base;5.83;0.172921677;3.96
ranlux24_base;5.50;0.170531950;3.85
ranlux24_base;5.90;0.175848952;4.07
ranlux24_base;6.03;0.171261067;3.88
ranlux24_base;5.84;0.171407752;3.99
ranlux24_base;5.93;0.169236317;3.89
ranlux24_base;5.75;0.170511738;3.96
ranlux24_base;5.65;0.170721992;3.92
ranlux24_base;6.13;0.172886569;3.95
ranlux24_base;5.98;0.169355020;3.98
ranlux24_base;5.94;0.171524396;3.90
ranlux24_base;5.65;0.171856879;3.91
ranlux24_base;5.92;0.172314787;3.82
ranlux24_base;5.85;0.169321257;3.84
ranlux24_base;5.46;0.167176316;3.90
ranlux24_base;6.04;0.172287035;3.95
ranlux24_base;5.68;0.171523524;4.00
ranlux24_base;5.87;0.169499791;3.86
ranlux24_base;6.21;0.171684787;3.94
ranlux24_base;5.94;0.172211343;4.01
ranlux24_base;5.52;0.170483685;3.83
ranlux24_base;5.53;0.170252733;3.87
ranlux24_base;5.72;0.171408528;3.86
ranlux24_base;6.01;0.173147918;4.01
ranlux24_base;5.95;0.172641700;3.94
ranlux24_base;5.87;0.170965729;3.86
ranlux24_base;5.68;0.171210307;3.92
ranlux24_base;5.99;0.172807200;3.94
ranlux24_base;5.78;0.171946197;3.95
ranlux24_base;5.81;0.172194581;3.98
ranlux24_base;6.01;0.172522176;3.94
ranlux24_base;5.82;0.171728248;3.97
ranlux24_base;5.65;0.170742039;3.90
ranlux24_base;5.80;0.172063847;4.02
ranlux24_base;5.68;0.167260715;3.90
ranlux24_base;6.32;0.172449700;3.94
ranlux24_base;5.59;0.170972020;4.00
ranlux24_base;5.79;0.168564278;3.76
ranlux24_base;5.95;0.169781610;3.91
ranlux24_base;6.04;0.173760206;4.00
ranlux24_base;5.90;0.172093232;3.97
ranlux24_base;6.07;0.172960537;3.94
ranlux24_base;5.50;0.170551031;3.95
ranlux24_base;5.91;0.172602867;4.19
ranlux24_base;5.80;0.168880541;3.87
ranlux24_base;5.95;0.171661342;3.91
ranlux24_base;5.82;0.167636289;3.94
ranlux24_base;5.92;0.171474833;3.95
ranlux24_base;5.90;0.170980317;3.97
ranlux24_base;5.65;0.170409977;3.93
ranlux24_base;6.02;0.172100996;3.98
ranlux24_base;5.77;0.168923081;3.87
ranlux24_base;6.27;0.171773974;3.88
ranlux24_base;5.89;0.170621453;4.01
ranlux24_base;5.94;0.172098091;4.02
ranlux24_base;6.02;0.172203138;3.97
ranlux24_base;5.98;0.172563173;3.95
ranlux24_base;5.76;0.169208345;3.89
ranlux24_base;5.77;0.168697427;3.85
ranlux24_base;5.96;0.172448157;4.01
ranlux24_base;5.60;0.171736403;4.08
ranlux24_base;5.78;0.168952185;3.86
ranlux24_base;6.16;0.170509033;3.98
ranlux24_base;5.87;0.171572877;4.01
ranlux24_base;5.89;0.169575403;3.91
ranlux24_base;5.83;0.168824075;3.86
ranlux24_base;5.62;0.168990046;3.98
ranlux24_base;5.58;0.168074781;3.79
ranlux24_base;5.83;0.171516230;3.94
ranlux24_base;5.86;0.172034382;4.00
ranlux24_base;5.94;0.172883403;3.97
ranlux24_base;5.86;0.172795638;3.93
ranlux24_base;6.09;0.171189298;3.88
ranlux24_base;6.03;0.172717482;4.03
ranlux24_base;6.12;0.170223407;3.85
ranlux24_base;5.88;0.171091555;3.98
ranlux24_base;5.83;0.170649526;3.91
ranlux24_base;5.77;0.171715795;3.94
ranlux24_base;5.89;0.169111113;3.93
ranlux24_base;6.11;0.168864220;3.94
ranlux24_base;5.63;0.168488757;3.92
ranlux24_base;5.77;0.169878020;3.89
ranlux24_base;6.05;0.171693492;4.00
ranlux24_base;6.15;0.173701507;4.12
ranlux24_base;5.85;0.168375384;3.85
ranlux24_base;5.98;0.171952578;3.91
ranlux24_base;5.88;0.172494474;4.00
ranlux24_base;5.84;0.169903177;3.85
ranlux24_base;5.82;0.171579709;3.99
ranlux24_base;5.77;0.171053733;3.94
ranlux24_base;5.74;0.172655846;4.01
ranlux24_base;5.58;0.170638796;3.83
ranlux24_base;5.98;0.181604718;4.13
ranlux24_base;5.97;0.173093867;4.02
ranlux24_base;6.02;0.172610200;4.08
ranlux24_base;5.76;0.171947990;3.88
ranlux48_base;5.29;0.154752653;3.57
ranlux48_base;5.38;0.154605137;3.61
ranlux48_base;5.24;0.154261612;3.58
ranlux48_base;5.31;0.150776030;3.51
ranlux48_base;5.23;0.151437719;3.43
ranlux48_base;5.45;0.152694546;3.55
ranlux48_base;5.50;0.154995548;3.66
ranlux48_base;5.33;0.154934132;3.53
ranlux48_base;5.85;0.154672513;3.55
ranlux48_base;5.31;0.155289779;3.60
ranlux48_base;5.28;0.155033489;3.64
ranlux48_base;5.41;0.155275463;3.56
ranlux48_base;5.40;0.155185033;3.62
ranlux48_base;5.38;0.154232528;3.56
ranlux48_base;5.42;0.154641764;3.55
ranlux48_base;5.56;0.151779961;3.49
ranlux48_base;5.13;0.150603016;3.34
ranlux48_base;5.24;0.151636432;3.54
ranlux48_base;5.26;0.151049522;3.48
ranlux48_base;5.54;0.150996173;3.44
ranlux48_base;5.71;0.154266701;3.71
ranlux48_base;5.35;0.153477523;3.58
ranlux48_base;5.33;0.153201135;3.56
ranlux48_base;5.27;0.150844017;3.60
ranlux48_base;5.46;0.155216021;3.59
ranlux48_base;5.30;0.151728805;3.51
ranlux48_base;5.51;0.155317090;3.65
ranlux48_base;5.79;0.154853261;3.69
ranlux48_base;5.50;0.152217661;3.67
ranlux48_base;5.37;0.154751230;3.59
ranlux48_base;5.29;0.154141918;3.55
ranlux48_base;5.29;0.152571705;3.57
ranlux48_base;5.13;0.150593698;3.51
ranlux48_base;5.18;0.151619089;3.46
ranlux48_base;5.26;0.153767757;3.56
ranlux48_base;5.29;0.151123281;3.48
ranlux48_base;5.09;0.150483452;3.56
ranlux48_base;5.16;0.151255980;3.42
ranlux48_base;5.42;0.151670105;3.54
ranlux48_base;5.13;0.151635611;3.55
ranlux48_base;5.35;0.151729447;3.54
ranlux48_base;4.95;0.149404889;3.41
ranlux48_base;5.21;0.153371915;3.62
ranlux48_base;5.04;0.153041486;3.56
ranlux48_base;5.06;0.152991182;3.50
ranlux48_base;5.26;0.151940001;3.54
ranlux48_base;5.45;0.151801222;3.50
ranlux48_base;5.21;0.151816951;3.56
ranlux48_base;5.33;0.151889407;3.54
ranlux48_base;5.23;0.150969482;3.43
ranlux48_base;5.02;0.150288055;3.52
ranlux48_base;5.18;0.151544851;3.46
ranlux48_base;5.02;0.150906113;3.60
ranlux48_base;5.15;0.150688506;3.35
ranlux48_base;5.41;0.154199446;3.62
ranlux48_base;5.29;0.151883796;3.55
ranlux48_base;5.33;0.153574474;3.57
ranlux48_base;5.32;0.153366455;3.59
ranlux48_base;5.32;0.153634437;3.56
ranlux48_base;5.38;0.151631413;3.50
ranlux48_base;5.35;0.155037596;3.63
ranlux48_base;5.54;0.155340745;3.64
ranlux48_base;5.30;0.151672871;3.52
ranlux48_base;5.45;0.153844330;3.68
ranlux48_base;5.40;0.154567746;3.63
ranlux48_base;5.53;0.153123800;3.49
ranlux48_base;5.28;0.153129000;3.60
ranlux48_base;5.53;0.154354457;3.63
ranlux48_base;5.30;0.154189627;3.58
ranlux48_base;5.33;0.152967888;3.56
ranlux48_base;5.29;0.155453236;3.60
ranlux48_base;5.33;0.152979389;3.51
ranlux48_base;5.39;0.154096042;3.62
ranlux48_base;5.40;0.151927238;3.58
ranlux48_base;5.44;0.152219986;3.61
ranlux48_base;5.38;0.151969807;3.54
ranlux48_base;5.54;0.154075583;3.56
ranlux48_base;5.31;0.153905034;3.58
ranlux48_base;5.36;0.155528347;3.65
ranlux48_base;5.29;0.154475293;3.61
ranlux48_base;5.30;0.153746657;3.63
ranlux48_base;5.22;0.153447847;3.52
ranlux48_base;5.22;0.152662696;3.60
ranlux48_base;5.43;0.153165879;3.49
ranlux48_base;5.44;0.155212544;3.72
ranlux48_base;5.24;0.153311602;3.68
ranlux48_base;5.43;0.155206112;3.61
ranlux48_base;5.41;0.154027103;3.53
ranlux48_base;5.34;0.152141338;3.53
ranlux48_base;5.40;0.154014199;3.54
ranlux48_base;5.42;0.154310362;3.65
ranlux48_base;5.29;0.154321091;3.58
ranlux48_base;5.33;0.151970273;3.64
ranlux48_base;5.50;0.155173697;3.54
ranlux48_base;5.31;0.152092963;3.54
ranlux48_base;5.65;0.154528820;3.64
ranlux48_base;5.29;0.155065714;3.71
ranlux48_base;5.05;0.153032210;3.53
ranlux48_base;5.45;0.153875077;3.46
ranlux48_base;5.22;0.154090420;3.54
ranlux24;50.04;1.529929338;24.15
ranlux24;50.16;1.526285068;25.06
ranlux24;49.90;1.524923790;23.74
ranlux24;50.20;1.526288764;25.71
ranlux24;49.42;1.525679374;24.48
ranlux24;49.29;1.499119327;24.42
ranlux24;49.83;1.528086719;23.83
ranlux24;49.07;1.495470998;23.47
ranlux24;49.15;1.492445229;23.33
ranlux24;49.26;1.503422074;24.01
ranlux24;49.59;1.521184224;24.32
ranlux24;48.94;1.519592937;23.60
ranlux24;49.87;1.525205668;25.42
ranlux24;49.69;1.526919426;23.90
ranlux24;49.78;1.527368235;24.03
ranlux24;49.72;1.525551936;24.76
ranlux24;49.81;1.533972078;25.21
ranlux24;49.22;1.523520866;23.66
ranlux24;49.56;1.504366080;23.99
ranlux24;49.37;1.524741371;24.44
ranlux24;49.02;1.522785259;24.13
ranlux24;49.87;1.525941444;24.13
ranlux24;50.15;1.524759372;25.68
ranlux24;49.60;1.530666265;23.34
ranlux24;48.67;1.525797263;23.46
ranlux24;49.33;1.529166679;23.82
ranlux24;49.59;1.524528471;23.87
ranlux24;50.36;1.534814563;24.65
ranlux24;49.34;1.508154008;23.41
ranlux24;49.48;1.533191156;23.58
ranlux24;50.14;1.532195524;24.18
ranlux24;49.71;1.512097824;24.27
ranlux24;49.82;1.533742638;24.48
ranlux24;48.93;1.496852063;24.36
ranlux24;49.34;1.532122812;24.58
ranlux24;49.80;1.534033332;24.22
ranlux24;49.15;1.499287989;23.83
ranlux24;49.12;1.496936561;23.29
ranlux24;50.00;1.530974092;23.83
ranlux24;49.85;1.527058625;24.14
ranlux24;49.21;1.507256206;24.23
ranlux24;49.44;1.521615748;24.54
ranlux24;48.91;1.497163504;24.02
ranlux24;49.38;1.524397072;23.65
ranlux24;49.70;1.531346454;23.57
ranlux24;49.35;1.531003172;24.64
ranlux24;49.76;1.530196502;23.84
ranlux24;50.87;1.532874765;24.12
ranlux24;49.02;1.493770614;23.63
ranlux24;50.18;1.528726402;25.34
ranlux24;50.02;1.523525051;23.61
ranlux24;50.03;1.527423895;24.29
ranlux24;49.83;1.524605894;24.31
ranlux24;49.76;1.503891500;23.87
ranlux24;50.42;1.527782275;25.17
ranlux24;49.29;1.494286411;24.71
ranlux24;49.42;1.494539584;23.90
ranlux24;49.14;1.519372413;25.00
ranlux24;49.67;1.527804657;24.28
ranlux24;49.68;1.529507773;24.62
ranlux24;49.76;1.521185233;24.13
ranlux24;49.36;1.496900580;24.62
ranlux24;49.88;1.525313681;23.88
ranlux24;49.73;1.534303581;23.77
ranlux24;49.65;1.527186617;24.03
ranlux24;49.19;1.483441057;23.37
ranlux24;49.65;1.525390835;24.37
ranlux24;49.78;1.497551303;23.52
ranlux24;49.70;1.527856980;24.09
ranlux24;49.79;1.528242022;24.71
ranlux24;49.37;1.485455321;23.12
ranlux24;49.18;1.503297234;25.98
ranlux24;49.30;1.494104644;23.50
ranlux24;49.14;1.504911513;24.32
ranlux24;49.70;1.509271278;24.77
ranlux24;49.39;1.497866702;23.74
ranlux24;50.01;1.522674735;24.64
ranlux24;49.30;1.491478640;24.25
ranlux24;50.12;1.530132288;24.46
ranlux24;49.10;1.526494914;24.41
ranlux24;49.18;1.522440887;24.72
ranlux24;49.51;1.530220400;23.93
ranlux24;49.44;1.526593245;24.22
ranlux24;49.11;1.501649703;24.85
ranlux24;50.12;1.524725590;23.62
ranlux24;48.94;1.492036891;24.71
ranlux24;50.52;1.533687173;24.13
ranlux24;50.81;1.525098376;23.99
ranlux24;49.21;1.522887611;23.94
ranlux24;48.93;1.493194395;24.20
ranlux24;49.50;1.495316445;23.33
ranlux24;49.95;1.523569395;24.12
ranlux24;48.67;1.487981174;23.47
ranlux24;50.23;1.519477541;24.52
ranlux24;49.04;1.499946686;23.91
ranlux24;49.59;1.531144329;24.08
ranlux24;48.94;1.496053176;23.53
ranlux24;49.44;1.521691505;24.59
ranlux24;49.70;1.527985297;24.02
ranlux24;49.43;1.528019451;24.46
ranlux48;174.36;5.523602810;82.92
ranlux48;174.36;5.524977354;81.35
ranlux48;174.65;5.521765947;80.86
ranlux48;173.92;5.520127720;81.99
ranlux48;174.79;5.522396477;83.20
ranlux48;174.96;5.517740031;82.03
ranlux48;175.14;5.518138005;83.52
ranlux48;174.85;5.522338556;82.26
ranlux48;173.58;5.516858199;82.46
ranlux48;172.87;5.396241023;82.52
ranlux48;173.26;5.396204474;80.89
ranlux48;174.98;5.518983634;79.90
ranlux48;175.19;5.511578392;80.78
ranlux48;173.18;5.396179919;81.54
ranlux48;173.33;5.394485830;79.25
ranlux48;175.41;5.518614955;79.84
ranlux48;175.65;5.524835603;81.85
ranlux48;174.74;5.430224028;80.57
ranlux48;175.02;5.513981928;79.94
ranlux48;175.63;5.517726562;81.37
ranlux48;173.62;5.418521984;81.77
ranlux48;175.67;5.514301985;83.36
ranlux48;174.71;5.522968038;81.00
ranlux48;175.78;5.522009214;82.03
ranlux48;175.03;5.520633511;82.09
ranlux48;177.03;5.525202465;83.98
ranlux48;174.77;5.520429936;82.21
ranlux48;175.43;5.527938754;82.92
ranlux48;174.38;5.529114633;79.56
ranlux48;175.48;5.483339087;80.98
ranlux48;174.10;5.398842440;78.93
ranlux48;175.19;5.521073697;85.43
ranlux48;174.12;5.402080410;80.20
ranlux48;175.88;5.529918603;81.18
ranlux48;175.72;5.518651175;81.53
ranlux48;174.87;5.414325568;79.53
ranlux48;173.98;5.521176619;81.36
ranlux48;174.66;5.432151348;81.01
ranlux48;176.10;5.531030715;83.97
ranlux48;176.11;5.519245626;80.81
ranlux48;176.35;5.527570300;83.90
ranlux48;176.48;5.517529896;83.56
ranlux48;174.34;5.404474592;81.66
ranlux48;175.26;5.518754494;80.72
ranlux48;176.01;5.529072317;82.51
ranlux48;176.90;5.520766539;85.58
ranlux48;175.39;5.525820153;80.98
ranlux48;174.04;5.403109391;78.68
ranlux48;175.83;5.524232322;82.59
ranlux48;174.18;5.403437846;80.84
ranlux48;175.97;5.519844653;81.40
ranlux48;176.72;5.522660022;80.43
ranlux48;176.06;5.527243515;81.08
ranlux48;175.27;5.521171116;82.37
ranlux48;177.25;5.517194192;81.30
ranlux48;175.48;5.520750286;81.14
ranlux48;175.84;5.523425031;83.93
ranlux48;175.55;5.518392494;81.61
ranlux48;174.15;5.400958650;81.94
ranlux48;175.80;5.520872413;82.27
ranlux48;175.56;5.521464682;85.34
ranlux48;175.91;5.526389966;81.81
ranlux48;175.32;5.524087450;84.28
ranlux48;174.12;5.408702310;79.88
ranlux48;176.31;5.524361592;82.60
ranlux48;175.79;5.526203569;81.05
ranlux48;175.05;5.517067971;81.56
ranlux48;175.87;5.519785154;81.89
ranlux48;177.41;5.523594672;81.80
ranlux48;174.32;5.401149327;80.53
ranlux48;173.29;5.401570354;80.59
ranlux48;176.09;5.491366276;83.16
ranlux48;174.44;5.522091740;81.69
ranlux48;175.24;5.525483736;81.60
ranlux48;173.55;5.397531799;81.49
ranlux48;176.45;5.465254763;82.19
ranlux48;173.95;5.404491630;80.05
ranlux48;176.25;5.520347001;81.73
ranlux48;174.33;5.399382710;79.71
ranlux48;176.89;5.525877979;84.61
ranlux48;176.29;5.527400608;80.10
ranlux48;175.49;5.522226701;83.12
ranlux48;177.30;5.522478331;83.88
ranlux48;174.01;5.519069872;81.31
ranlux48;175.99;5.524577659;81.25
ranlux48;174.67;5.524418990;82.96
ranlux48;175.85;5.526991683;86.40
ranlux48;176.36;5.526668950;85.41
ranlux48;176.06;5.527044596;82.68
ranlux48;174.81;5.415467497;81.43
ranlux48;176.49;5.493890802;84.30
ranlux48;175.87;5.525404066;84.24
ranlux48;176.70;5.527118063;82.18
ranlux48;173.99;5.523724403;84.30
ranlux48;174.11;5.524164057;81.67
ranlux48;174.25;5.519768131;82.85
ranlux48;178.04;5.527894876;87.11
ranlux48;178.87;5.528690305;83.78
ranlux48;177.25;5.525895796;80.41
ranlux48;175.19;5.432698216;78.69
xoroshiro128+;1.10;0.031215767;0.81
xoroshiro128+;1.34;0.030176653;0.84
xoroshiro128+;1.27;0.032284016;0.88
xoroshiro128+;1.17;0.030708608;0.85
xoroshiro128+;1.22;0.030358794;0.82
xoroshiro128+;1.25;0.032534805;0.88
xoroshiro128+;1.21;0.030034537;0.80
xoroshiro128+;1.37;0.031013209;0.88
xoroshiro128+;1.26;0.030793196;0.84
xoroshiro128+;1.21;0.030439735;0.85
xoroshiro128+;1.26;0.030441148;0.87
xoroshiro128+;1.22;0.030071376;0.83
xoroshiro128+;1.27;0.030412154;0.85
xoroshiro128+;1.30;0.030562215;0.88
xoroshiro128+;1.22;0.030350909;0.88
xoroshiro128+;1.21;0.030406002;0.83
xoroshiro128+;1.22;0.030077197;0.84
xoroshiro128+;1.22;0.030431420;0.85
xoroshiro128+;1.21;0.030415791;0.87
xoroshiro128+;1.29;0.030695965;0.85
xoroshiro128+;1.26;0.031264458;0.88
xoroshiro128+;1.26;0.030503775;0.84
xoroshiro128+;1.22;0.029866443;0.85
xoroshiro128+;1.23;0.030139584;0.84
xoroshiro128+;1.23;0.030099539;0.84
xoroshiro128+;1.29;0.030070294;0.84
xoroshiro128+;1.18;0.029844302;0.83
xoroshiro128+;1.28;0.031632837;0.90
xoroshiro128+;1.30;0.031456638;0.91
xoroshiro128+;1.25;0.031583154;0.92
xoroshiro128+;1.26;0.030404559;0.85
xoroshiro128+;1.37;0.031501882;0.89
xoroshiro128+;1.28;0.030422774;0.85
xoroshiro128+;1.26;0.030536095;0.85
xoroshiro128+;1.22;0.030539502;0.87
xoroshiro128+;1.29;0.032013660;0.89
xoroshiro128+;1.26;0.031237969;0.88
xoroshiro128+;1.41;0.031557437;0.88
xoroshiro128+;1.21;0.030263155;0.89
xoroshiro128+;1.26;0.030557786;0.87
xoroshiro128+;1.25;0.031774903;0.87
xoroshiro128+;1.26;0.030868848;0.88
xoroshiro128+;1.26;0.030552998;0.85
xoroshiro128+;1.31;0.030626926;0.83
xoroshiro128+;1.22;0.030309000;0.84
xoroshiro128+;1.26;0.030479279;0.84
xoroshiro128+;1.22;0.030388960;0.86
xoroshiro128+;1.23;0.029855643;0.80
xoroshiro128+;1.27;0.031244000;0.88
xoroshiro128+;1.31;0.030382949;0.86
xoroshiro128+;1.26;0.030410470;0.83
xoroshiro128+;1.22;0.030371678;0.85
xoroshiro128+;1.27;0.030465434;0.85
xoroshiro128+;1.20;0.029790510;0.82
xoroshiro128+;1.22;0.030150394;0.83
xoroshiro128+;1.32;0.030437090;0.83
xoroshiro128+;1.22;0.030404118;0.85
xoroshiro128+;1.24;0.030631254;0.86
xoroshiro128+;1.26;0.030884508;0.89
xoroshiro128+;1.23;0.029890017;0.82
xoroshiro128+;1.26;0.030400361;0.88
xoroshiro128+;1.31;0.030519664;0.87
xoroshiro128+;1.25;0.031817683;0.90
xoroshiro128+;1.19;0.029908722;0.80
xoroshiro128+;1.25;0.029990414;0.85
xoroshiro128+;1.22;0.030403508;0.84
xoroshiro128+;1.22;0.030062189;0.86
xoroshiro128+;1.37;0.031516340;0.88
xoroshiro128+;1.22;0.030403216;0.85
xoroshiro128+;1.23;0.030476765;0.85
xoroshiro128+;1.24;0.029922888;0.84
xoroshiro128+;1.24;0.031321215;0.85
xoroshiro128+;1.22;0.030615384;0.87
xoroshiro128+;1.32;0.030485992;0.86
xoroshiro128+;1.22;0.030408006;0.86
xoroshiro128+;1.22;0.030329219;0.85
xoroshiro128+;1.22;0.030436058;0.92
xoroshiro128+;1.27;0.030610815;0.89
xoroshiro128+;1.29;0.032017738;0.91
xoroshiro128+;1.38;0.031039588;0.89
xoroshiro128+;1.23;0.030919242;0.83
xoroshiro128+;1.26;0.030447349;0.85
xoroshiro128+;1.26;0.030888835;0.88
xoroshiro128+;1.30;0.032893166;0.94
xoroshiro128+;1.26;0.030492343;0.87
xoroshiro128+;1.30;0.030456898;0.85
xoroshiro128+;1.26;0.030498084;0.88
xoroshiro128+;1.28;0.032109519;0.86
xoroshiro128+;1.22;0.030472316;0.85
xoroshiro128+;1.28;0.031909014;0.91
xoroshiro128+;1.26;0.030719810;0.89
xoroshiro128+;1.30;0.031274848;0.87
xoroshiro128+;1.25;0.031169500;0.89
xoroshiro128+;1.29;0.032038998;0.90
xoroshiro128+;1.28;0.030387147;0.85
xoroshiro128+;1.22;0.030420660;0.91
xoroshiro128+;1.22;0.029903091;0.90
xoroshiro128+;1.29;0.030484609;0.84
xoroshiro128+;1.27;0.030087306;0.87
xoroshiro128+;1.22;0.030495289;0.86
xoshiro256+;1.20;0.028889465;0.84
xoshiro256+;1.20;0.028827889;0.79
xoshiro256+;1.23;0.029991105;0.87
xoshiro256+;1.30;0.028920592;0.81
xoshiro256+;1.15;0.028287268;0.79
xoshiro256+;1.18;0.028873204;0.83
xoshiro256+;1.25;0.030423835;0.87
xoshiro256+;1.15;0.028838088;0.83
xoshiro256+;1.18;0.028899564;0.84
xoshiro256+;1.19;0.028851042;0.84
xoshiro256+;1.16;0.028414206;0.81
xoshiro256+;1.18;0.028974754;0.84
xoshiro256+;1.19;0.029161404;0.83
xoshiro256+;1.15;0.028570909;0.83
xoshiro256+;1.19;0.028884586;0.84
xoshiro256+;1.19;0.028886820;0.88
xoshiro256+;1.17;0.028516837;0.78
xoshiro256+;1.19;0.029031100;0.78
xoshiro256+;1.23;0.030183336;0.86
xoshiro256+;1.19;0.028928137;0.87
xoshiro256+;1.19;0.028934228;0.84
xoshiro256+;1.19;0.028880508;0.80
xoshiro256+;1.25;0.029461575;0.83
xoshiro256+;1.17;0.028358491;0.81
xoshiro256+;1.19;0.028870529;0.83
xoshiro256+;1.19;0.028777996;0.79
xoshiro256+;1.19;0.028865500;0.82
xoshiro256+;1.16;0.028827669;0.79
xoshiro256+;1.29;0.028946391;0.80
xoshiro256+;1.16;0.028318686;0.78
xoshiro256+;1.18;0.028541854;0.80
xoshiro256+;1.25;0.030751449;0.85
xoshiro256+;1.20;0.028549028;0.83
xoshiro256+;1.19;0.028829062;0.84
xoshiro256+;1.23;0.028942393;0.86
xoshiro256+;1.15;0.028441216;0.80
xoshiro256+;1.18;0.028440465;0.79
xoshiro256+;1.19;0.029670216;0.82
xoshiro256+;1.19;0.029701363;0.84
xoshiro256+;1.19;0.028852685;0.84
xoshiro256+;1.19;0.029172093;0.88
xoshiro256+;1.24;0.028932986;0.84
xoshiro256+;1.15;0.028401812;0.84
xoshiro256+;1.20;0.028526545;0.83
xoshiro256+;1.19;0.028777916;0.84
xoshiro256+;1.20;0.028960738;0.80
xoshiro256+;1.22;0.029344406;0.82
xoshiro256+;1.33;0.029969515;0.82
xoshiro256+;1.28;0.029743142;0.86
xoshiro256+;1.19;0.028900215;0.80
xoshiro256+;1.19;0.028987939;0.83
xoshiro256+;1.36;0.043197045;1.21
xoshiro256+;1.22;0.029568986;0.85
xoshiro256+;1.23;0.028986055;0.84
xoshiro256+;1.14;0.028866382;0.83
xoshiro256+;1.20;0.028824202;0.85
xoshiro256+;1.15;0.028827709;0.84
xoshiro256+;1.21;0.030586159;0.86
xoshiro256+;1.20;0.028850802;0.80
xoshiro256+;1.26;0.028837537;0.83
xoshiro256+;1.19;0.028905785;0.82
xoshiro256+;1.15;0.028293920;0.79
xoshiro256+;1.24;0.030730089;0.84
xoshiro256+;1.16;0.028241813;0.77
xoshiro256+;1.18;0.028891197;0.79
xoshiro256+;1.27;0.030025720;0.90
xoshiro256+;1.16;0.028400229;0.84
xoshiro256+;1.19;0.028411220;0.78
xoshiro256+;1.14;0.028566530;0.80
xoshiro256+;1.18;0.028822950;0.80
xoshiro256+;1.19;0.028958704;0.84
xoshiro256+;1.21;0.028443299;0.90
xoshiro256+;1.20;0.029084820;0.82
xoshiro256+;1.14;0.028815436;0.82
xoshiro256+;1.20;0.028915934;0.84
xoshiro256+;1.22;0.030098688;0.83
xoshiro256+;1.19;0.029112953;0.83
xoshiro256+;1.19;0.029114946;0.82
xoshiro256+;1.28;0.028473486;0.79
xoshiro256+;1.37;0.043014894;1.19
xoshiro256+;1.18;0.029486592;0.83
xoshiro256+;1.24;0.030807514;0.89
xoshiro256+;1.19;0.028770361;0.83
xoshiro256+;1.20;0.028937274;0.83
xoshiro256+;1.23;0.028960928;0.84
xoshiro256+;1.16;0.028392124;0.81
xoshiro256+;1.18;0.029096362;0.83
xoshiro256+;1.21;0.030474761;0.87
xoshiro256+;1.15;0.028924611;0.83
xoshiro256+;1.20;0.028883453;0.83
xoshiro256+;1.29;0.028920503;0.83
xoshiro256+;1.22;0.030103406;0.82
xoshiro256+;1.19;0.028863435;0.80
xoshiro256+;1.19;0.028371395;0.79
xoshiro256+;1.14;0.028507560;0.80
xoshiro256+;1.20;0.028891889;0.83
xoshiro256+;1.29;0.029084280;0.85
xoshiro256+;1.20;0.028878334;0.81
xoshiro256+;1.16;0.028400099;0.80
xoshiro256+;1.17;0.029086854;0.82
