#program;length;compiler;opt;energy(J);time(s);seed
bvector;2048;clang++;-O2;190.34;6.252510215;25
bvector;2048;clang++;-O2;190.42;6.249609443;26
bvector;2048;clang++;-O2;194.24;6.249667702;27
bvector;2048;clang++;-O2;188.78;6.277380399;28
bvector;2048;clang++;-O2;190.27;6.252851553;29
bvector;2048;clang++;-O2;190.67;6.305667129;30
bvector;2048;clang++;-O2;189.85;6.252085281;31
bvector;2048;clang++;-O2;187.74;6.288454487;32
bvector;2048;clang++;-O2;188.93;6.276830150;33
bvector;2048;clang++;-O2;190.11;6.251588282;34
bvector;2048;clang++;-O2;190.28;6.251001636;35
bvector;2048;clang++;-O2;190.73;6.310319504;36
bvector;2048;clang++;-O2;190.65;6.247841148;37
bvector;2048;clang++;-O2;188.65;6.251455243;38
bvector;2048;clang++;-O2;189.28;6.310100345;39
bvector;2048;clang++;-O2;190.64;6.297834709;40
bvector;2048;clang++;-O2;190.12;6.252273703;41
bvector;2048;clang++;-O2;189.95;6.252548637;42
bvector;2048;clang++;-O2;190.18;6.308217246;43
bvector;2048;clang++;-O2;189.64;6.311428738;44
bvector;2048;clang++;-O2;189.85;6.310977815;45
bvector;2048;clang++;-O2;189.93;6.307631801;46
bvector;2048;clang++;-O2;190.40;6.244771290;47
bvector;2048;clang++;-O2;189.98;6.310908817;48
bvector;2048;clang++;-O2;190.59;6.248625284;49
bvector;2048;clang++;-O2;191.31;6.264987697;50
bvector;2048;clang++;-O2;190.64;6.304014731;51
bvector;2048;clang++;-O2;190.63;6.310420852;52
bvector;2048;clang++;-O2;190.45;6.305406712;53
bvector;2048;clang++;-O2;190.56;6.305116851;54
bvector;2048;clang++;-O2;191.17;6.308361135;55
bvector;2048;clang++;-O2;190.40;6.244517666;56
bvector;2048;clang++;-O2;189.10;6.280426954;57
bvector;2048;clang++;-O2;190.57;6.246740000;58
bvector;2048;clang++;-O2;192.48;6.277163805;59
bvector;2048;clang++;-O2;191.26;6.288469956;60
bvector;2048;clang++;-O2;190.50;6.248222632;61
bvector;2048;clang++;-O2;190.57;6.248574789;62
bvector;2048;clang++;-O2;190.70;6.308170428;63
bvector;2048;clang++;-O2;192.31;6.282736901;64
bvector;2048;clang++;-O2;191.12;6.279898977;65
bvector;2048;clang++;-O2;190.85;6.248998942;66
bvector;2048;clang++;-O2;190.20;6.306964333;67
bvector;2048;clang++;-O2;190.42;6.300612491;68
bvector;2048;clang++;-O2;190.56;6.252145353;69
bvector;2048;clang++;-O2;189.05;6.278671312;70
bvector;2048;clang++;-O2;192.02;6.284292128;71
bvector;2048;clang++;-O2;192.29;6.286540450;72
bvector;2048;clang++;-O2;190.43;6.308900041;73
bvector;2048;clang++;-O2;190.47;6.309770158;74
bvector;2048;clang++;-O2;189.51;6.300095204;75
bvector;2048;clang++;-O2;190.39;6.302988022;76
bvector;2048;clang++;-O2;190.80;6.247097357;77
bvector;2048;clang++;-O2;190.29;6.248518564;78
bvector;2048;clang++;-O2;191.72;6.264967078;79
bvector;2048;clang++;-O2;192.38;6.279843724;80
bvector;2048;clang++;-O2;191.22;6.248113899;81
bvector;2048;clang++;-O2;190.78;6.305034997;82
bvector;2048;clang++;-O2;190.16;6.311668606;83
bvector;2048;clang++;-O2;190.68;6.245913595;84
bvector;2048;clang++;-O2;189.28;6.309853484;85
bvector;2048;clang++;-O2;189.67;6.270758803;86
bvector;2048;clang++;-O2;189.55;6.289691299;87
bvector;2048;clang++;-O2;190.23;6.246848123;88
bvector;2048;clang++;-O2;189.40;6.307117169;89
bvector;2048;clang++;-O2;189.05;6.249168489;90
bvector;2048;clang++;-O2;190.76;6.277888709;91
bvector;2048;clang++;-O2;190.01;6.307675502;92
bvector;2048;clang++;-O2;190.22;6.307257642;93
bvector;2048;clang++;-O2;189.17;6.245411727;94
bvector;2048;clang++;-O2;188.71;6.253094878;95
bvector;2048;clang++;-O2;190.90;6.299250987;96
bvector;2048;clang++;-O2;192.14;6.277889200;97
bvector;2048;clang++;-O2;191.50;6.250090011;98
bvector;2048;clang++;-O2;191.84;6.270089933;99
cvector;512;clang++;-O2;6.72;0.234004401;00
cvector;512;clang++;-O2;6.61;0.234154742;01
cvector;512;clang++;-O2;6.57;0.234751978;02
cvector;512;clang++;-O2;6.59;0.234157738;03
cvector;512;clang++;-O2;6.58;0.234754142;04
cvector;512;clang++;-O2;6.60;0.234975566;05
cvector;512;clang++;-O2;6.65;0.234550782;06
cvector;512;clang++;-O2;6.64;0.234900165;07
cvector;512;clang++;-O2;6.60;0.234258526;08
cvector;512;clang++;-O2;6.78;0.234396123;09
cvector;512;clang++;-O2;6.72;0.234022625;10
cvector;512;clang++;-O2;6.63;0.234882793;11
cvector;512;clang++;-O2;6.58;0.234734376;12
cvector;512;clang++;-O2;6.63;0.234460443;13
cvector;512;clang++;-O2;6.70;0.233857106;14
cvector;512;clang++;-O2;6.64;0.235178645;15
cvector;512;clang++;-O2;6.62;0.233672671;16
cvector;512;clang++;-O2;6.59;0.234605244;17
cvector;512;clang++;-O2;6.58;0.234602339;18
cvector;512;clang++;-O2;6.62;0.234707024;19
cvector;512;clang++;-O2;6.61;0.235116570;20
cvector;512;clang++;-O2;6.67;0.233770534;21
cvector;512;clang++;-O2;6.72;0.234652392;22
cvector;512;clang++;-O2;6.60;0.234543188;23
cvector;512;clang++;-O2;6.61;0.234628027;24
cvector;512;clang++;-O2;6.59;0.235074912;25
cvector;512;clang++;-O2;6.62;0.234624730;26
cvector;512;clang++;-O2;6.65;0.233639368;27
cvector;512;clang++;-O2;6.69;0.235879585;28
cvector;512;clang++;-O2;6.62;0.235707324;29
cvector;512;clang++;-O2;6.66;0.235636782;30
cvector;512;clang++;-O2;6.61;0.233609673;31
cvector;512;clang++;-O2;6.64;0.234429946;32
cvector;512;clang++;-O2;6.58;0.234869357;33
cvector;512;clang++;-O2;6.60;0.234720469;34
cvector;512;clang++;-O2;6.73;0.234381656;35
cvector;512;clang++;-O2;6.64;0.235312826;36
cvector;512;clang++;-O2;6.64;0.234911316;37
cvector;512;clang++;-O2;6.63;0.235075923;38
cvector;512;clang++;-O2;6.68;0.233831337;39
cvector;512;clang++;-O2;6.58;0.234343725;40
cvector;512;clang++;-O2;6.71;0.233601086;41
cvector;512;clang++;-O2;6.61;0.234211838;42
cvector;512;clang++;-O2;6.58;0.234579906;43
cvector;512;clang++;-O2;6.61;0.234947023;44
cvector;512;clang++;-O2;6.62;0.234535182;45
cvector;512;clang++;-O2;6.63;0.234815236;46
cvector;512;clang++;-O2;6.60;0.234618619;47
cvector;512;clang++;-O2;6.80;0.235006644;48
cvector;512;clang++;-O2;6.59;0.234783157;49
cvector;512;clang++;-O2;6.68;0.235049184;50
cvector;512;clang++;-O2;6.64;0.233847066;51
cvector;512;clang++;-O2;6.69;0.233756187;52
cvector;512;clang++;-O2;6.60;0.234072568;53
cvector;512;clang++;-O2;6.63;0.234820547;54
cvector;512;clang++;-O2;6.60;0.235033855;55
cvector;512;clang++;-O2;6.70;0.234207791;56
cvector;512;clang++;-O2;6.63;0.234912989;57
cvector;512;clang++;-O2;6.61;0.235146986;58
cvector;512;clang++;-O2;6.66;0.233722444;59
cvector;512;clang++;-O2;6.60;0.234681427;60
cvector;512;clang++;-O2;6.76;0.234801400;61
cvector;512;clang++;-O2;6.59;0.234982037;62
cvector;512;clang++;-O2;6.65;0.234817060;63
cvector;512;clang++;-O2;6.64;0.234997798;64
cvector;512;clang++;-O2;6.61;0.234722252;65
cvector;512;clang++;-O2;6.69;0.237246230;66
cvector;512;clang++;-O2;6.75;0.233609944;67
cvector;512;clang++;-O2;6.60;0.235190147;68
cvector;512;clang++;-O2;6.58;0.235226465;69
cvector;512;clang++;-O2;6.63;0.234021322;70
cvector;512;clang++;-O2;6.63;0.234348605;71
cvector;512;clang++;-O2;6.58;0.233735097;72
cvector;512;clang++;-O2;6.64;0.235479018;73
cvector;512;clang++;-O2;6.81;0.234258365;74
cvector;512;clang++;-O2;6.63;0.235400820;75
cvector;512;clang++;-O2;6.68;0.233852306;76
cvector;512;clang++;-O2;6.63;0.234174489;77
cvector;512;clang++;-O2;6.65;0.234496179;78
cvector;512;clang++;-O2;6.61;0.234846895;79
cvector;512;clang++;-O2;6.65;0.235146275;80
cvector;512;clang++;-O2;6.93;0.235746246;81
cvector;512;clang++;-O2;6.66;0.234933448;82
cvector;512;clang++;-O2;6.61;0.234551964;83
cvector;512;clang++;-O2;6.60;0.234663322;84
cvector;512;clang++;-O2;6.56;0.234732332;85
cvector;512;clang++;-O2;6.61;0.235064131;86
cvector;512;clang++;-O2;6.80;0.234939989;87
cvector;512;clang++;-O2;6.59;0.234971578;88
cvector;512;clang++;-O2;6.66;0.234843429;89
cvector;512;clang++;-O2;6.59;0.234938938;90
cvector;512;clang++;-O2;6.66;0.234954758;91
cvector;512;clang++;-O2;6.63;0.235213650;92
cvector;512;clang++;-O2;6.69;0.234190909;93
cvector;512;clang++;-O2;6.60;0.234783998;94
cvector;512;clang++;-O2;6.64;0.235002296;95
cvector;512;clang++;-O2;6.60;0.235023035;96
cvector;512;clang++;-O2;6.66;0.235088116;97
cvector;512;clang++;-O2;6.64;0.235121328;98
cvector;512;clang++;-O2;6.62;0.234638246;99
cvector;1024;clang++;-O2;13.35;0.464488692;00
cvector;1024;clang++;-O2;13.12;0.465282706;01
cvector;1024;clang++;-O2;13.19;0.464418551;02
cvector;1024;clang++;-O2;13.10;0.465890182;03
cvector;1024;clang++;-O2;13.22;0.464825792;04
cvector;1024;clang++;-O2;13.01;0.465764617;05
cvector;1024;clang++;-O2;13.15;0.464517316;06
cvector;1024;clang++;-O2;13.07;0.465988215;07
cvector;1024;clang++;-O2;13.09;0.465791498;08
cvector;1024;clang++;-O2;13.11;0.466440330;09
cvector;1024;clang++;-O2;13.27;0.465407960;10
cvector;1024;clang++;-O2;13.12;0.465398162;11
cvector;1024;clang++;-O2;13.12;0.466502577;12
cvector;1024;clang++;-O2;13.21;0.464458767;13
cvector;1024;clang++;-O2;13.12;0.465649682;14
cvector;1024;clang++;-O2;13.13;0.466239034;15
cvector;1024;clang++;-O2;13.13;0.467481596;16
cvector;1024;clang++;-O2;13.09;0.465665802;17
cvector;1024;clang++;-O2;13.01;0.465710396;18
cvector;1024;clang++;-O2;13.80;0.466314625;19
cvector;1024;clang++;-O2;13.11;0.466961755;20
cvector;1024;clang++;-O2;13.10;0.465921159;21
cvector;1024;clang++;-O2;13.60;0.466084064;22
cvector;1024;clang++;-O2;13.05;0.465177199;23
cvector;1024;clang++;-O2;13.23;0.464219599;24
cvector;1024;clang++;-O2;13.08;0.466101596;25
cvector;1024;clang++;-O2;13.21;0.465784104;26
cvector;1024;clang++;-O2;13.10;0.466571695;27
cvector;1024;clang++;-O2;13.12;0.465340084;28
cvector;1024;clang++;-O2;13.33;0.465457714;29
cvector;1024;clang++;-O2;13.04;0.464942049;30
cvector;1024;clang++;-O2;13.07;0.466556588;31
cvector;1024;clang++;-O2;13.15;0.465297424;32
cvector;1024;clang++;-O2;13.08;0.464962919;33
cvector;1024;clang++;-O2;13.26;0.463769558;34
cvector;1024;clang++;-O2;13.10;0.465907925;35
cvector;1024;clang++;-O2;13.16;0.465491687;36
cvector;1024;clang++;-O2;13.10;0.466978737;37
cvector;1024;clang++;-O2;13.16;0.463725455;38
cvector;1024;clang++;-O2;13.15;0.464666385;39
cvector;1024;clang++;-O2;13.39;0.466123308;40
cvector;1024;clang++;-O2;13.12;0.466545427;41
cvector;1024;clang++;-O2;13.16;0.464328263;42
cvector;1024;clang++;-O2;13.07;0.466191465;43
cvector;1024;clang++;-O2;13.18;0.465639123;44
cvector;1024;clang++;-O2;13.10;0.463732539;45
cvector;1024;clang++;-O2;13.07;0.464907606;46
cvector;1024;clang++;-O2;13.03;0.464567750;47
cvector;1024;clang++;-O2;13.21;0.465943271;48
cvector;1024;clang++;-O2;13.21;0.465087622;49
cvector;1024;clang++;-O2;13.10;0.464780518;50
cvector;1024;clang++;-O2;13.16;0.465027790;51
cvector;1024;clang++;-O2;13.11;0.464856390;52
cvector;1024;clang++;-O2;13.00;0.466288126;53
cvector;1024;clang++;-O2;13.09;0.465874442;54
cvector;1024;clang++;-O2;13.16;0.465624004;55
cvector;1024;clang++;-O2;13.06;0.465124761;56
cvector;1024;clang++;-O2;13.11;0.464598939;57
cvector;1024;clang++;-O2;13.09;0.465789233;58
cvector;1024;clang++;-O2;13.07;0.466564142;59
cvector;1024;clang++;-O2;13.07;0.465882267;60
cvector;1024;clang++;-O2;13.10;0.466129289;61
cvector;1024;clang++;-O2;13.12;0.465183070;62
cvector;1024;clang++;-O2;13.19;0.465372203;63
cvector;1024;clang++;-O2;13.07;0.466292984;64
cvector;1024;clang++;-O2;13.05;0.465985380;65
cvector;1024;clang++;-O2;13.04;0.465766321;66
cvector;1024;clang++;-O2;13.21;0.466347727;67
cvector;1024;clang++;-O2;13.10;0.466115633;68
cvector;1024;clang++;-O2;13.12;0.466019694;69
cvector;1024;clang++;-O2;13.07;0.466072883;70
cvector;1024;clang++;-O2;13.13;0.466676511;71
cvector;1024;clang++;-O2;13.10;0.465941507;72
cvector;1024;clang++;-O2;13.11;0.466800994;73
cvector;1024;clang++;-O2;13.08;0.465969630;74
cvector;1024;clang++;-O2;13.15;0.466676602;75
cvector;1024;clang++;-O2;13.12;0.466141171;76
cvector;1024;clang++;-O2;13.21;0.466827334;77
cvector;1024;clang++;-O2;13.19;0.464914378;78
cvector;1024;clang++;-O2;13.08;0.466163383;79
cvector;1024;clang++;-O2;13.13;0.465216893;80
cvector;1024;clang++;-O2;13.09;0.465734140;81
cvector;1024;clang++;-O2;12.96;0.465682414;82
cvector;1024;clang++;-O2;13.13;0.465372294;83
cvector;1024;clang++;-O2;13.06;0.466030093;84
cvector;1024;clang++;-O2;13.03;0.465675029;85
cvector;1024;clang++;-O2;13.06;0.466272717;86
cvector;1024;clang++;-O2;13.13;0.466759546;87
cvector;1024;clang++;-O2;13.12;0.466243963;88
cvector;1024;clang++;-O2;13.12;0.466796406;89
cvector;1024;clang++;-O2;13.13;0.466512204;90
cvector;1024;clang++;-O2;13.12;0.466872888;91
cvector;1024;clang++;-O2;13.09;0.465952578;92
cvector;1024;clang++;-O2;13.03;0.466281012;93
cvector;1024;clang++;-O2;13.12;0.466132846;94
cvector;1024;clang++;-O2;13.12;0.466855656;95
cvector;1024;clang++;-O2;13.25;0.465020746;96
cvector;1024;clang++;-O2;13.03;0.466397449;97
cvector;1024;clang++;-O2;13.07;0.466312971;98
cvector;1024;clang++;-O2;13.24;0.465197106;99
cvector;2048;clang++;-O2;26.03;0.928367114;00
cvector;2048;clang++;-O2;26.05;0.926353511;01
cvector;2048;clang++;-O2;26.03;0.927508128;02
cvector;2048;clang++;-O2;26.06;0.928707209;03
cvector;2048;clang++;-O2;26.07;0.925188834;04
cvector;2048;clang++;-O2;25.94;0.926051106;05
cvector;2048;clang++;-O2;26.01;0.928993655;06
cvector;2048;clang++;-O2;26.18;0.927847533;07
cvector;2048;clang++;-O2;26.22;0.926894802;08
cvector;2048;clang++;-O2;26.13;0.928359129;09
cvector;2048;clang++;-O2;26.06;0.928609828;10
cvector;2048;clang++;-O2;26.19;0.927372085;11
cvector;2048;clang++;-O2;25.96;0.927478553;12
cvector;2048;clang++;-O2;26.05;0.927785326;13
cvector;2048;clang++;-O2;25.98;0.924777284;14
cvector;2048;clang++;-O2;26.00;0.927871097;15
cvector;2048;clang++;-O2;26.12;0.928303405;16
cvector;2048;clang++;-O2;26.01;0.926494704;17
cvector;2048;clang++;-O2;26.05;0.927631018;18
cvector;2048;clang++;-O2;26.10;0.928087511;19
cvector;2048;clang++;-O2;26.07;0.928100179;20
cvector;2048;clang++;-O2;26.04;0.928356787;21
cvector;2048;clang++;-O2;26.07;0.928061875;22
cvector;2048;clang++;-O2;26.60;0.927054812;23
cvector;2048;clang++;-O2;26.02;0.926657189;24
cvector;2048;clang++;-O2;26.11;0.928352578;25
cvector;2048;clang++;-O2;26.11;0.928058850;26
cvector;2048;clang++;-O2;26.12;0.928543585;27
cvector;2048;clang++;-O2;26.18;0.928328233;28
cvector;2048;clang++;-O2;26.06;0.928576166;29
cvector;2048;clang++;-O2;26.06;0.928543335;30
cvector;2048;clang++;-O2;25.99;0.927686694;31
cvector;2048;clang++;-O2;26.18;0.925886428;32
cvector;2048;clang++;-O2;26.01;0.928377866;33
cvector;2048;clang++;-O2;26.07;0.924983852;34
cvector;2048;clang++;-O2;25.98;0.928109434;35
cvector;2048;clang++;-O2;26.04;0.925636841;36
cvector;2048;clang++;-O2;26.01;0.928221433;37
cvector;2048;clang++;-O2;25.99;0.924621384;38
cvector;2048;clang++;-O2;25.80;0.926184185;39
cvector;2048;clang++;-O2;26.02;0.928077825;40
cvector;2048;clang++;-O2;25.94;0.926339034;41
cvector;2048;clang++;-O2;26.00;0.926162876;42
cvector;2048;clang++;-O2;26.02;0.926287187;43
cvector;2048;clang++;-O2;26.00;0.928001842;44
cvector;2048;clang++;-O2;26.24;0.928270104;45
cvector;2048;clang++;-O2;26.13;0.927953854;46
cvector;2048;clang++;-O2;26.22;0.927460511;47
cvector;2048;clang++;-O2;26.09;0.928390309;48
cvector;2048;clang++;-O2;26.14;0.928458025;49
cvector;2048;clang++;-O2;26.12;0.928836653;50
cvector;2048;clang++;-O2;26.08;0.928438930;51
cvector;2048;clang++;-O2;26.05;0.928509552;52
cvector;2048;clang++;-O2;26.07;0.929777552;53
cvector;2048;clang++;-O2;26.19;0.924772286;54
cvector;2048;clang++;-O2;26.00;0.927334546;55
cvector;2048;clang++;-O2;26.12;0.926320620;56
cvector;2048;clang++;-O2;26.10;0.930720725;57
cvector;2048;clang++;-O2;26.08;0.927789987;58
cvector;2048;clang++;-O2;27.26;0.929018844;59
cvector;2048;clang++;-O2;26.14;0.927020629;60
cvector;2048;clang++;-O2;26.05;0.928996332;61
cvector;2048;clang++;-O2;26.26;0.925117220;62
cvector;2048;clang++;-O2;26.07;0.929469918;63
cvector;2048;clang++;-O2;26.07;0.927873773;64
cvector;2048;clang++;-O2;26.01;0.927354953;65
cvector;2048;clang++;-O2;26.14;0.928319547;66
cvector;2048;clang++;-O2;26.06;0.928211995;67
cvector;2048;clang++;-O2;26.12;0.925110378;68
cvector;2048;clang++;-O2;26.03;0.926679171;69
cvector;2048;clang++;-O2;26.00;0.928295471;70
cvector;2048;clang++;-O2;26.07;0.928240679;71
cvector;2048;clang++;-O2;25.98;0.925624729;72
cvector;2048;clang++;-O2;26.10;0.928438308;73
cvector;2048;clang++;-O2;26.00;0.928049402;74
cvector;2048;clang++;-O2;26.08;0.928541873;75
cvector;2048;clang++;-O2;26.16;0.927570597;76
cvector;2048;clang++;-O2;25.84;0.926178745;77
cvector;2048;clang++;-O2;26.04;0.926933806;78
cvector;2048;clang++;-O2;26.29;0.927587419;79
cvector;2048;clang++;-O2;25.96;0.925789046;80
cvector;2048;clang++;-O2;26.02;0.926665976;81
cvector;2048;clang++;-O2;27.38;0.930056093;82
cvector;2048;clang++;-O2;26.22;0.928589491;83
cvector;2048;clang++;-O2;26.06;0.927600272;84
cvector;2048;clang++;-O2;26.11;0.929032389;85
cvector;2048;clang++;-O2;26.08;0.925281758;86
cvector;2048;clang++;-O2;25.96;0.927508831;87
cvector;2048;clang++;-O2;26.05;0.928322302;88
cvector;2048;clang++;-O2;26.06;0.927359552;89
cvector;2048;clang++;-O2;26.12;0.927897638;90
cvector;2048;clang++;-O2;26.05;0.926430586;91
cvector;2048;clang++;-O2;26.12;0.925698487;92
cvector;2048;clang++;-O2;26.11;0.926628225;93
cvector;2048;clang++;-O2;26.16;0.927952350;94
cvector;2048;clang++;-O2;26.08;0.928055403;95
cvector;2048;clang++;-O2;26.16;0.924995173;96
cvector;2048;clang++;-O2;26.16;0.927162153;97
cvector;2048;clang++;-O2;26.04;0.928414124;98
cvector;2048;clang++;-O2;26.04;0.925253215;99
string;512;clang++;-O2;6.61;0.235143506;00
string;512;clang++;-O2;6.60;0.234938954;01
string;512;clang++;-O2;6.58;0.234228315;02
string;512;clang++;-O2;6.59;0.234770388;03
string;512;clang++;-O2;6.58;0.235194701;04
string;512;clang++;-O2;6.59;0.234632672;05
string;512;clang++;-O2;6.60;0.235057235;06
string;512;clang++;-O2;6.65;0.234247100;07
string;512;clang++;-O2;6.54;0.235066903;08
string;512;clang++;-O2;6.56;0.234555557;09
string;512;clang++;-O2;6.59;0.234039433;10
string;512;clang++;-O2;6.58;0.234931539;11
string;512;clang++;-O2;6.81;0.233526984;12
string;512;clang++;-O2;6.56;0.234503179;13
string;512;clang++;-O2;6.56;0.234570114;14
string;512;clang++;-O2;6.58;0.234892887;15
string;512;clang++;-O2;6.59;0.234773915;16
string;512;clang++;-O2;6.61;0.234790937;17
string;512;clang++;-O2;6.72;0.234072024;18
string;512;clang++;-O2;6.53;0.234816575;19
string;512;clang++;-O2;6.52;0.234745903;20
string;512;clang++;-O2;6.57;0.233950756;21
string;512;clang++;-O2;6.56;0.234617833;22
string;512;clang++;-O2;6.58;0.234305851;23
string;512;clang++;-O2;6.57;0.234796026;24
string;512;clang++;-O2;6.74;0.234641528;25
string;512;clang++;-O2;6.53;0.234764778;26
string;512;clang++;-O2;6.58;0.234491488;27
string;512;clang++;-O2;6.57;0.234780147;28
string;512;clang++;-O2;6.58;0.234846781;29
string;512;clang++;-O2;6.60;0.235001964;30
string;512;clang++;-O2;6.60;0.234983417;31
string;512;clang++;-O2;6.55;0.235003936;32
string;512;clang++;-O2;6.58;0.235001801;33
string;512;clang++;-O2;6.56;0.233179254;34
string;512;clang++;-O2;6.56;0.234408081;35
string;512;clang++;-O2;6.56;0.234950755;36
string;512;clang++;-O2;6.56;0.235024764;37
string;512;clang++;-O2;6.83;0.233694557;38
string;512;clang++;-O2;6.57;0.235197877;39
string;512;clang++;-O2;6.57;0.235150149;40
string;512;clang++;-O2;6.59;0.235340164;41
string;512;clang++;-O2;6.68;0.234379938;42
string;512;clang++;-O2;6.52;0.234800315;43
string;512;clang++;-O2;6.58;0.234963340;44
string;512;clang++;-O2;6.61;0.235915358;45
string;512;clang++;-O2;6.63;0.233468565;46
string;512;clang++;-O2;6.60;0.234842904;47
string;512;clang++;-O2;6.57;0.234904108;48
string;512;clang++;-O2;6.56;0.234659100;49
string;512;clang++;-O2;6.58;0.235291172;50
string;512;clang++;-O2;6.75;0.233787391;51
string;512;clang++;-O2;6.59;0.234595542;52
string;512;clang++;-O2;6.64;0.234140241;53
string;512;clang++;-O2;6.87;0.235022650;54
string;512;clang++;-O2;6.61;0.235261176;55
string;512;clang++;-O2;6.60;0.233505784;56
string;512;clang++;-O2;6.59;0.234137565;57
string;512;clang++;-O2;6.53;0.235136443;58
string;512;clang++;-O2;6.62;0.234100006;59
string;512;clang++;-O2;6.57;0.234412390;60
string;512;clang++;-O2;6.58;0.234103381;61
string;512;clang++;-O2;6.58;0.235291873;62
string;512;clang++;-O2;6.65;0.233938583;63
string;512;clang++;-O2;6.73;0.234718201;64
string;512;clang++;-O2;6.61;0.234408913;65
string;512;clang++;-O2;6.57;0.234116977;66
string;512;clang++;-O2;6.56;0.234760359;67
string;512;clang++;-O2;6.56;0.235023362;68
string;512;clang++;-O2;6.60;0.234313876;69
string;512;clang++;-O2;6.58;0.235133337;70
string;512;clang++;-O2;6.56;0.233855479;71
string;512;clang++;-O2;6.61;0.234320097;72
string;512;clang++;-O2;6.55;0.235153285;73
string;512;clang++;-O2;6.56;0.234147985;74
string;512;clang++;-O2;6.56;0.235211413;75
string;512;clang++;-O2;6.63;0.234095477;76
string;512;clang++;-O2;6.70;0.235138657;77
string;512;clang++;-O2;6.66;0.233921202;78
string;512;clang++;-O2;6.60;0.234684578;79
string;512;clang++;-O2;6.66;0.233922193;80
string;512;clang++;-O2;6.61;0.234632931;81
string;512;clang++;-O2;6.59;0.233706339;82
string;512;clang++;-O2;6.63;0.234476940;83
string;512;clang++;-O2;6.62;0.234073666;84
string;512;clang++;-O2;6.58;0.234584391;85
string;512;clang++;-O2;6.58;0.234552521;86
string;512;clang++;-O2;6.52;0.234405296;87
string;512;clang++;-O2;6.60;0.234882017;88
string;512;clang++;-O2;6.58;0.234365853;89
string;512;clang++;-O2;6.73;0.234448787;90
string;512;clang++;-O2;6.56;0.235051805;91
string;512;clang++;-O2;6.66;0.234540028;92
string;512;clang++;-O2;6.55;0.234613706;93
string;512;clang++;-O2;6.62;0.234257159;94
string;512;clang++;-O2;6.54;0.234261317;95
